transaction_id,customer_id,decline_reason,decline_bucket,amount_inr,eligible_for_baseline,scheduled_retry_hours,attempted_retry_count,recovered,successful_retry_hours,recovery_status,recovered_inr,lost_inr
TX000240,C00111,transaction_limit_exceeded,SOFT_RETRY,972.62,True,24|48|72,3,False,,lost,0.0,972.62
TX000241,C00407,incorrect_card_details,HARD_FAILURE,288.8,False,,0,False,,not_eligible,0.0,288.8
TX000242,C00045,card_declined,SOFT_RETRY,504.15,True,24|48|72,3,False,,lost,0.0,504.15
TX000243,C01635,transaction_limit_exceeded,SOFT_RETRY,1595.83,True,24|48|72,1,True,24.0,recovered,1595.83,0.0
TX000244,C00622,debit_instrument_blocked,HARD_FAILURE,48492.07,False,,0,False,,not_eligible,0.0,48492.07
TX000245,C00450,transaction_limit_exceeded,SOFT_RETRY,742.59,True,24|48|72,3,False,,lost,0.0,742.59
TX000246,C01745,gateway_technical_error,SOFT_RETRY,1699.62,True,24|48|72,3,False,,lost,0.0,1699.62
TX000247,C00069,server_error,SOFT_RETRY,289.9,True,24|48|72,3,True,72.0,recovered,289.9,0.0
TX000248,C00413,transaction_daily_limit_exceeded,SOFT_RETRY,3193.8,True,24|48|72,3,False,,lost,0.0,3193.8
TX000249,C00782,card_not_enrolled,HARD_FAILURE,1007.99,False,,0,False,,not_eligible,0.0,1007.99
TX000250,C01802,payment_timed_out,SOFT_RETRY,10933.34,True,24|48|72,3,False,,lost,0.0,10933.34
TX000251,C01308,bank_technical_error,SOFT_RETRY,1039.91,True,24|48|72,2,True,48.0,recovered,1039.91,0.0
TX000252,C01353,insufficient_funds,SOFT_RETRY,1774.21,True,24|48|72,1,True,24.0,recovered,1774.21,0.0
TX000253,C00280,transaction_limit_exceeded,SOFT_RETRY,12418.7,True,24|48|72,1,True,24.0,recovered,12418.7,0.0
TX000254,C01383,transaction_daily_limit_exceeded,SOFT_RETRY,534.9,True,24|48|72,1,True,24.0,recovered,534.9,0.0
TX000255,C00722,bank_technical_error,SOFT_RETRY,429.39,True,24|48|72,3,False,,lost,0.0,429.39
TX000256,C01396,card_declined,SOFT_RETRY,276.03,True,24|48|72,3,False,,lost,0.0,276.03
TX000257,C01671,payment_timed_out,SOFT_RETRY,945.75,True,24|48|72,3,False,,lost,0.0,945.75
TX000258,C01335,insufficient_funds,SOFT_RETRY,10128.36,True,24|48|72,1,True,24.0,recovered,10128.36,0.0
TX000259,C00042,insufficient_funds,SOFT_RETRY,423.47,True,24|48|72,3,True,72.0,recovered,423.47,0.0
TX000260,C01527,gateway_technical_error,SOFT_RETRY,1051.98,True,24|48|72,3,False,,lost,0.0,1051.98
TX000261,C00093,insufficient_funds,SOFT_RETRY,2747.22,True,24|48|72,2,True,48.0,recovered,2747.22,0.0
TX000262,C00411,payment_cancelled,HARD_FAILURE,5533.4,False,,0,False,,not_eligible,0.0,5533.4
TX000263,C01837,issuer_technical_error,SOFT_RETRY,2850.26,True,24|48|72,3,False,,lost,0.0,2850.26
TX000264,C00491,transaction_limit_exceeded,SOFT_RETRY,1163.39,True,24|48|72,1,True,24.0,recovered,1163.39,0.0
TX000265,C01425,payment_risk_check_failed,DO_NOT_RETRY,9062.68,False,,0,False,,not_eligible,0.0,9062.68
TX000266,C00772,card_expired,HARD_FAILURE,2733.94,False,,0,False,,not_eligible,0.0,2733.94
TX000267,C00503,card_declined,SOFT_RETRY,18967.39,True,24|48|72,3,False,,lost,0.0,18967.39
TX000268,C01157,payment_timed_out,SOFT_RETRY,70555.11,True,24|48|72,3,False,,lost,0.0,70555.11
TX000269,C00694,payment_timed_out,SOFT_RETRY,759.85,True,24|48|72,3,False,,lost,0.0,759.85
TX000270,C01800,transaction_limit_exceeded,SOFT_RETRY,1097.11,True,24|48|72,3,True,72.0,recovered,1097.11,0.0
TX000271,C01280,card_declined,SOFT_RETRY,758.58,True,24|48|72,2,True,48.0,recovered,758.58,0.0
TX000272,C00549,insufficient_funds,SOFT_RETRY,978.58,True,24|48|72,1,True,24.0,recovered,978.58,0.0
TX000273,C01746,payment_risk_check_failed,DO_NOT_RETRY,1658.49,False,,0,False,,not_eligible,0.0,1658.49
TX000274,C00487,incorrect_card_details,HARD_FAILURE,7930.46,False,,0,False,,not_eligible,0.0,7930.46
TX000275,C01774,debit_instrument_inactive,HARD_FAILURE,648.81,False,,0,False,,not_eligible,0.0,648.81
TX000276,C01264,gateway_technical_error,SOFT_RETRY,5570.66,True,24|48|72,3,False,,lost,0.0,5570.66
TX000277,C00023,payment_risk_check_failed,DO_NOT_RETRY,17585.48,False,,0,False,,not_eligible,0.0,17585.48
TX000278,C01830,payment_timed_out,SOFT_RETRY,903.8,True,24|48|72,3,False,,lost,0.0,903.8
TX000279,C02000,insufficient_funds,SOFT_RETRY,300.84,True,24|48|72,1,True,24.0,recovered,300.84,0.0
TX000280,C00181,debit_instrument_blocked,HARD_FAILURE,9401.88,False,,0,False,,not_eligible,0.0,9401.88
TX000281,C01909,payment_risk_check_failed,DO_NOT_RETRY,835.46,False,,0,False,,not_eligible,0.0,835.46
TX000282,C01266,bank_technical_error,SOFT_RETRY,1421.32,True,24|48|72,3,False,,lost,0.0,1421.32
TX000283,C01428,payment_cancelled,HARD_FAILURE,474.75,False,,0,False,,not_eligible,0.0,474.75
TX000284,C01366,transaction_limit_exceeded,SOFT_RETRY,457.99,True,24|48|72,3,False,,lost,0.0,457.99
TX000285,C00046,issuer_technical_error,SOFT_RETRY,858.49,True,24|48|72,3,False,,lost,0.0,858.49
TX000286,C01700,insufficient_funds,SOFT_RETRY,668.96,True,24|48|72,1,True,24.0,recovered,668.96,0.0
TX000287,C01297,server_error,SOFT_RETRY,6578.67,True,24|48|72,3,False,,lost,0.0,6578.67
TX000288,C01238,transaction_limit_exceeded,SOFT_RETRY,13011.57,True,24|48|72,2,True,48.0,recovered,13011.57,0.0
TX000289,C00753,transaction_limit_exceeded,SOFT_RETRY,779.83,True,24|48|72,2,True,48.0,recovered,779.83,0.0
TX000290,C00649,payment_timed_out,SOFT_RETRY,1577.65,True,24|48|72,3,True,72.0,recovered,1577.65,0.0
TX000291,C01835,debit_instrument_blocked,HARD_FAILURE,9886.34,False,,0,False,,not_eligible,0.0,9886.34
TX000292,C00897,card_declined,SOFT_RETRY,14670.9,True,24|48|72,3,True,72.0,recovered,14670.9,0.0
TX000293,C00644,transaction_daily_limit_exceeded,SOFT_RETRY,623.05,True,24|48|72,2,True,48.0,recovered,623.05,0.0
TX000294,C01508,server_error,SOFT_RETRY,18778.37,True,24|48|72,3,False,,lost,0.0,18778.37
TX000295,C01155,payment_declined_due_to_high_traffic,SOFT_RETRY,1741.66,True,24|48|72,3,False,,lost,0.0,1741.66
TX000296,C01654,card_declined,SOFT_RETRY,1051.38,True,24|48|72,1,True,24.0,recovered,1051.38,0.0
TX000297,C01460,bank_technical_error,SOFT_RETRY,16386.1,True,24|48|72,3,False,,lost,0.0,16386.1
TX000298,C00872,payment_declined_due_to_high_traffic,SOFT_RETRY,17971.18,True,24|48|72,3,False,,lost,0.0,17971.18
TX000299,C01888,incorrect_card_details,HARD_FAILURE,621.21,False,,0,False,,not_eligible,0.0,621.21
TX000300,C00419,insufficient_funds,SOFT_RETRY,385.99,True,24|48|72,2,True,48.0,recovered,385.99,0.0
TX000301,C00704,card_declined,SOFT_RETRY,375.05,True,24|48|72,1,True,24.0,recovered,375.05,0.0
TX000302,C01658,card_expired,HARD_FAILURE,430.79,False,,0,False,,not_eligible,0.0,430.79
TX000303,C00034,insufficient_funds,SOFT_RETRY,971.96,True,24|48|72,1,True,24.0,recovered,971.96,0.0
TX000304,C00588,insufficient_funds,SOFT_RETRY,69524.4,True,24|48|72,1,True,24.0,recovered,69524.4,0.0
TX000305,C01213,card_declined,SOFT_RETRY,524.95,True,24|48|72,3,False,,lost,0.0,524.95
TX000306,C01990,payment_risk_check_failed,DO_NOT_RETRY,16862.67,False,,0,False,,not_eligible,0.0,16862.67
TX000307,C00696,insufficient_funds,SOFT_RETRY,17761.26,True,24|48|72,2,True,48.0,recovered,17761.26,0.0
TX000308,C00165,card_declined,SOFT_RETRY,317.65,True,24|48|72,3,False,,lost,0.0,317.65
TX000309,C01511,card_expired,HARD_FAILURE,685.6,False,,0,False,,not_eligible,0.0,685.6
TX000310,C00531,transaction_limit_exceeded,SOFT_RETRY,1354.55,True,24|48|72,2,True,48.0,recovered,1354.55,0.0
TX000311,C00747,payment_timed_out,SOFT_RETRY,1526.28,True,24|48|72,3,False,,lost,0.0,1526.28
TX000312,C00764,issuer_technical_error,SOFT_RETRY,479.9,True,24|48|72,3,False,,lost,0.0,479.9
TX000313,C01053,transaction_daily_limit_exceeded,SOFT_RETRY,66183.72,True,24|48|72,2,True,48.0,recovered,66183.72,0.0
TX000314,C00967,debit_instrument_inactive,HARD_FAILURE,3273.2,False,,0,False,,not_eligible,0.0,3273.2
TX000315,C01485,insufficient_funds,SOFT_RETRY,9262.09,True,24|48|72,1,True,24.0,recovered,9262.09,0.0
TX000316,C01978,transaction_limit_exceeded,SOFT_RETRY,2545.04,True,24|48|72,3,False,,lost,0.0,2545.04
TX000317,C00725,payment_cancelled,HARD_FAILURE,681.4,False,,0,False,,not_eligible,0.0,681.4
TX000318,C01634,payment_timed_out,SOFT_RETRY,920.33,True,24|48|72,3,True,72.0,recovered,920.33,0.0
TX000319,C00174,debit_instrument_inactive,HARD_FAILURE,449.25,False,,0,False,,not_eligible,0.0,449.25
TX000320,C00953,transaction_limit_exceeded,SOFT_RETRY,8016.61,True,24|48|72,3,False,,lost,0.0,8016.61
TX000321,C00991,payment_timed_out,SOFT_RETRY,1303.75,True,24|48|72,3,False,,lost,0.0,1303.75
TX000322,C00458,incorrect_card_details,HARD_FAILURE,1839.67,False,,0,False,,not_eligible,0.0,1839.67
TX000323,C01495,payment_timed_out,SOFT_RETRY,11163.09,True,24|48|72,3,False,,lost,0.0,11163.09
TX000324,C01993,incorrect_cvv,HARD_FAILURE,2403.0,False,,0,False,,not_eligible,0.0,2403.0
TX000325,C00877,server_error,SOFT_RETRY,1257.34,True,24|48|72,3,False,,lost,0.0,1257.34
TX000326,C00988,card_declined,SOFT_RETRY,428.11,True,24|48|72,3,False,,lost,0.0,428.11
TX000327,C01185,payment_cancelled,HARD_FAILURE,7814.7,False,,0,False,,not_eligible,0.0,7814.7
TX000328,C00342,card_declined,SOFT_RETRY,882.22,True,24|48|72,3,False,,lost,0.0,882.22
TX000329,C01785,insufficient_funds,SOFT_RETRY,275.24,True,24|48|72,3,False,,lost,0.0,275.24
TX000330,C01517,gateway_technical_error,SOFT_RETRY,12023.7,True,24|48|72,3,False,,lost,0.0,12023.7
TX000331,C00696,card_expired,HARD_FAILURE,36376.16,False,,0,False,,not_eligible,0.0,36376.16
TX000332,C01424,transaction_daily_limit_exceeded,SOFT_RETRY,601.05,True,24|48|72,1,True,24.0,recovered,601.05,0.0
TX000333,C00964,bank_technical_error,SOFT_RETRY,10731.28,True,24|48|72,3,False,,lost,0.0,10731.28
TX000334,C01222,transaction_daily_limit_exceeded,SOFT_RETRY,379.95,True,24|48|72,3,False,,lost,0.0,379.95
TX000335,C01408,transaction_daily_limit_exceeded,SOFT_RETRY,868.86,True,24|48|72,1,True,24.0,recovered,868.86,0.0
TX000336,C00398,debit_instrument_blocked,HARD_FAILURE,3132.29,False,,0,False,,not_eligible,0.0,3132.29
TX000337,C00058,transaction_limit_exceeded,SOFT_RETRY,713.97,True,24|48|72,1,True,24.0,recovered,713.97,0.0
TX000338,C01297,bank_technical_error,SOFT_RETRY,9393.41,True,24|48|72,3,False,,lost,0.0,9393.41
TX000339,C00412,payment_timed_out,SOFT_RETRY,14565.89,True,24|48|72,3,False,,lost,0.0,14565.89
TX000340,C01456,gateway_technical_error,SOFT_RETRY,11599.07,True,24|48|72,3,False,,lost,0.0,11599.07
TX000341,C01776,gateway_technical_error,SOFT_RETRY,470.3,True,24|48|72,3,False,,lost,0.0,470.3
TX000342,C01065,gateway_technical_error,SOFT_RETRY,15005.42,True,24|48|72,3,False,,lost,0.0,15005.42
TX000343,C01222,issuer_technical_error,SOFT_RETRY,1338.28,True,24|48|72,3,False,,lost,0.0,1338.28
TX000344,C01665,insufficient_funds,SOFT_RETRY,1050.43,True,24|48|72,3,False,,lost,0.0,1050.43
TX000345,C01803,debit_instrument_inactive,HARD_FAILURE,2816.1,False,,0,False,,not_eligible,0.0,2816.1
TX000346,C01830,bank_technical_error,SOFT_RETRY,611.21,True,24|48|72,3,False,,lost,0.0,611.21
TX000347,C00573,payment_risk_check_failed,DO_NOT_RETRY,17216.39,False,,0,False,,not_eligible,0.0,17216.39
TX000348,C00957,card_expired,HARD_FAILURE,1257.63,False,,0,False,,not_eligible,0.0,1257.63
TX000349,C00142,insufficient_funds,SOFT_RETRY,18131.38,True,24|48|72,3,False,,lost,0.0,18131.38
TX000350,C00942,insufficient_funds,SOFT_RETRY,1079.24,True,24|48|72,3,False,,lost,0.0,1079.24
TX000351,C00700,insufficient_funds,SOFT_RETRY,400.34,True,24|48|72,3,False,,lost,0.0,400.34
TX000352,C00181,bank_technical_error,SOFT_RETRY,11273.48,True,24|48|72,3,False,,lost,0.0,11273.48
TX000353,C00114,incorrect_cvv,HARD_FAILURE,2103.21,False,,0,False,,not_eligible,0.0,2103.21
TX000354,C01185,card_expired,HARD_FAILURE,317.6,False,,0,False,,not_eligible,0.0,317.6
TX000355,C00668,card_declined,SOFT_RETRY,16751.9,True,24|48|72,3,False,,lost,0.0,16751.9
TX000356,C00230,card_declined,SOFT_RETRY,1796.44,True,24|48|72,3,False,,lost,0.0,1796.44
TX000357,C00304,server_error,SOFT_RETRY,1453.88,True,24|48|72,3,False,,lost,0.0,1453.88
TX000358,C00274,issuer_technical_error,SOFT_RETRY,9458.03,True,24|48|72,3,False,,lost,0.0,9458.03
TX000359,C01048,server_error,SOFT_RETRY,8998.61,True,24|48|72,2,True,48.0,recovered,8998.61,0.0
TX000360,C01418,gateway_technical_error,SOFT_RETRY,8601.56,True,24|48|72,1,True,24.0,recovered,8601.56,0.0
TX000361,C01265,gateway_technical_error,SOFT_RETRY,208.88,True,24|48|72,3,False,,lost,0.0,208.88
TX000362,C01529,card_not_enrolled,HARD_FAILURE,177.69,False,,0,False,,not_eligible,0.0,177.69
TX000363,C01883,issuer_technical_error,SOFT_RETRY,730.02,True,24|48|72,3,False,,lost,0.0,730.02
TX000364,C00711,payment_timed_out,SOFT_RETRY,10722.46,True,24|48|72,2,True,48.0,recovered,10722.46,0.0
TX000365,C01654,payment_timed_out,SOFT_RETRY,756.16,True,24|48|72,3,False,,lost,0.0,756.16
TX000366,C00414,card_expired,HARD_FAILURE,270.44,False,,0,False,,not_eligible,0.0,270.44
TX000367,C01449,insufficient_funds,SOFT_RETRY,1643.1,True,24|48|72,2,True,48.0,recovered,1643.1,0.0
TX000368,C01837,transaction_daily_limit_exceeded,SOFT_RETRY,879.99,True,24|48|72,2,True,48.0,recovered,879.99,0.0
TX000369,C01463,insufficient_funds,SOFT_RETRY,1519.41,True,24|48|72,1,True,24.0,recovered,1519.41,0.0
TX000370,C01095,payment_cancelled,HARD_FAILURE,1788.01,False,,0,False,,not_eligible,0.0,1788.01
TX000371,C00382,transaction_limit_exceeded,SOFT_RETRY,256.79,True,24|48|72,3,False,,lost,0.0,256.79
TX000372,C00670,insufficient_funds,SOFT_RETRY,819.74,True,24|48|72,1,True,24.0,recovered,819.74,0.0
TX000373,C01253,gateway_technical_error,SOFT_RETRY,16231.19,True,24|48|72,3,False,,lost,0.0,16231.19
TX000374,C01096,incorrect_cvv,HARD_FAILURE,1116.19,False,,0,False,,not_eligible,0.0,1116.19
TX000375,C01896,incorrect_card_details,HARD_FAILURE,861.64,False,,0,False,,not_eligible,0.0,861.64
TX000376,C01933,transaction_daily_limit_exceeded,SOFT_RETRY,3147.39,True,24|48|72,3,False,,lost,0.0,3147.39
TX000377,C00826,issuer_technical_error,SOFT_RETRY,6162.29,True,24|48|72,3,False,,lost,0.0,6162.29
TX000378,C00975,card_declined,SOFT_RETRY,484.22,True,24|48|72,3,False,,lost,0.0,484.22
TX000379,C01290,transaction_limit_exceeded,SOFT_RETRY,656.12,True,24|48|72,3,True,72.0,recovered,656.12,0.0
TX000380,C00730,payment_risk_check_failed,DO_NOT_RETRY,6676.68,False,,0,False,,not_eligible,0.0,6676.68
TX000381,C01722,issuer_technical_error,SOFT_RETRY,16331.57,True,24|48|72,3,False,,lost,0.0,16331.57
TX000382,C00820,payment_declined_due_to_high_traffic,SOFT_RETRY,373.1,True,24|48|72,3,False,,lost,0.0,373.1
TX000383,C01861,card_expired,HARD_FAILURE,32525.49,False,,0,False,,not_eligible,0.0,32525.49
TX000384,C00097,incorrect_card_details,HARD_FAILURE,5999.07,False,,0,False,,not_eligible,0.0,5999.07
TX000385,C00348,transaction_daily_limit_exceeded,SOFT_RETRY,773.32,True,24|48|72,1,True,24.0,recovered,773.32,0.0
TX000386,C01892,card_declined,SOFT_RETRY,752.83,True,24|48|72,3,False,,lost,0.0,752.83
TX000387,C01769,payment_risk_check_failed,DO_NOT_RETRY,588.11,False,,0,False,,not_eligible,0.0,588.11
TX000388,C00806,gateway_technical_error,SOFT_RETRY,1272.88,True,24|48|72,1,True,24.0,recovered,1272.88,0.0
TX000389,C01767,gateway_technical_error,SOFT_RETRY,16595.9,True,24|48|72,3,False,,lost,0.0,16595.9
TX000390,C01517,transaction_limit_exceeded,SOFT_RETRY,527.07,True,24|48|72,3,False,,lost,0.0,527.07
TX000391,C01584,payment_timed_out,SOFT_RETRY,926.97,True,24|48|72,3,False,,lost,0.0,926.97
TX000392,C01088,payment_cancelled,HARD_FAILURE,679.6,False,,0,False,,not_eligible,0.0,679.6
TX000393,C00266,payment_timed_out,SOFT_RETRY,8812.15,True,24|48|72,3,False,,lost,0.0,8812.15
TX000394,C01431,debit_instrument_inactive,HARD_FAILURE,602.16,False,,0,False,,not_eligible,0.0,602.16
TX000395,C00425,server_error,SOFT_RETRY,18187.34,True,24|48|72,3,False,,lost,0.0,18187.34
TX000396,C01345,insufficient_funds,SOFT_RETRY,2736.36,True,24|48|72,1,True,24.0,recovered,2736.36,0.0
TX000397,C01408,issuer_technical_error,SOFT_RETRY,455.68,True,24|48|72,3,False,,lost,0.0,455.68
TX000398,C01305,insufficient_funds,SOFT_RETRY,661.22,True,24|48|72,1,True,24.0,recovered,661.22,0.0
TX000399,C01580,payment_declined_due_to_high_traffic,SOFT_RETRY,759.78,True,24|48|72,2,True,48.0,recovered,759.78,0.0
TX000400,C00706,gateway_technical_error,SOFT_RETRY,724.41,True,24|48|72,3,False,,lost,0.0,724.41
TX000401,C00394,issuer_technical_error,SOFT_RETRY,11185.37,True,24|48|72,3,False,,lost,0.0,11185.37
TX000402,C00227,gateway_technical_error,SOFT_RETRY,5898.03,True,24|48|72,3,False,,lost,0.0,5898.03
TX000403,C01574,bank_technical_error,SOFT_RETRY,380.42,True,24|48|72,3,False,,lost,0.0,380.42
TX000404,C00647,insufficient_funds,SOFT_RETRY,907.51,True,24|48|72,3,True,72.0,recovered,907.51,0.0
TX000405,C00755,insufficient_funds,SOFT_RETRY,732.64,True,24|48|72,1,True,24.0,recovered,732.64,0.0
TX000406,C01023,payment_declined_due_to_high_traffic,SOFT_RETRY,965.43,True,24|48|72,3,False,,lost,0.0,965.43
TX000407,C01070,payment_timed_out,SOFT_RETRY,11292.12,True,24|48|72,3,False,,lost,0.0,11292.12
TX000408,C00952,insufficient_funds,SOFT_RETRY,1064.17,True,24|48|72,3,False,,lost,0.0,1064.17
TX000409,C00059,incorrect_cvv,HARD_FAILURE,69131.27,False,,0,False,,not_eligible,0.0,69131.27
TX000410,C00877,payment_timed_out,SOFT_RETRY,377.17,True,24|48|72,3,False,,lost,0.0,377.17
TX000411,C00501,card_expired,HARD_FAILURE,9639.62,False,,0,False,,not_eligible,0.0,9639.62
TX000412,C00602,payment_timed_out,SOFT_RETRY,7711.89,True,24|48|72,3,False,,lost,0.0,7711.89
TX000413,C00246,insufficient_funds,SOFT_RETRY,29100.39,True,24|48|72,3,False,,lost,0.0,29100.39
TX000414,C00701,card_declined,SOFT_RETRY,408.49,True,24|48|72,3,False,,lost,0.0,408.49
TX000415,C01952,payment_declined_due_to_high_traffic,SOFT_RETRY,1197.47,True,24|48|72,2,True,48.0,recovered,1197.47,0.0
TX000416,C01153,transaction_limit_exceeded,SOFT_RETRY,728.68,True,24|48|72,3,False,,lost,0.0,728.68
TX000417,C01365,payment_cancelled,HARD_FAILURE,1569.76,False,,0,False,,not_eligible,0.0,1569.76
TX000418,C01481,card_expired,HARD_FAILURE,763.63,False,,0,False,,not_eligible,0.0,763.63
TX000419,C01570,card_declined,SOFT_RETRY,12897.2,True,24|48|72,3,False,,lost,0.0,12897.2
TX000420,C00638,payment_timed_out,SOFT_RETRY,23078.45,True,24|48|72,3,False,,lost,0.0,23078.45
TX000421,C01433,issuer_technical_error,SOFT_RETRY,544.25,True,24|48|72,3,False,,lost,0.0,544.25
TX000422,C00715,card_expired,HARD_FAILURE,2509.7,False,,0,False,,not_eligible,0.0,2509.7
TX000423,C01471,payment_declined_due_to_high_traffic,SOFT_RETRY,1750.27,True,24|48|72,3,False,,lost,0.0,1750.27
TX000424,C00390,payment_declined_due_to_high_traffic,SOFT_RETRY,1068.95,True,24|48|72,3,False,,lost,0.0,1068.95
TX000425,C00821,payment_timed_out,SOFT_RETRY,2003.76,True,24|48|72,3,False,,lost,0.0,2003.76
TX000426,C01056,gateway_technical_error,SOFT_RETRY,1431.23,True,24|48|72,3,True,72.0,recovered,1431.23,0.0
TX000427,C01299,issuer_technical_error,SOFT_RETRY,10748.13,True,24|48|72,3,False,,lost,0.0,10748.13
TX000428,C01177,payment_declined_due_to_high_traffic,SOFT_RETRY,15697.89,True,24|48|72,3,False,,lost,0.0,15697.89
TX000429,C00543,card_declined,SOFT_RETRY,2848.48,True,24|48|72,3,False,,lost,0.0,2848.48
TX000430,C01619,payment_timed_out,SOFT_RETRY,19113.16,True,24|48|72,3,False,,lost,0.0,19113.16
TX000431,C01528,payment_timed_out,SOFT_RETRY,1844.69,True,24|48|72,3,False,,lost,0.0,1844.69
TX000432,C01840,gateway_technical_error,SOFT_RETRY,14210.88,True,24|48|72,1,True,24.0,recovered,14210.88,0.0
TX000433,C00466,bank_technical_error,SOFT_RETRY,1026.16,True,24|48|72,1,True,24.0,recovered,1026.16,0.0
TX000434,C00749,payment_cancelled,HARD_FAILURE,547.21,False,,0,False,,not_eligible,0.0,547.21
TX000435,C00298,server_error,SOFT_RETRY,8777.85,True,24|48|72,2,True,48.0,recovered,8777.85,0.0
TX000436,C01917,debit_instrument_inactive,HARD_FAILURE,9993.83,False,,0,False,,not_eligible,0.0,9993.83
TX000437,C00170,payment_declined_due_to_high_traffic,SOFT_RETRY,11898.91,True,24|48|72,3,False,,lost,0.0,11898.91
TX000438,C00566,issuer_technical_error,SOFT_RETRY,400.29,True,24|48|72,3,False,,lost,0.0,400.29
TX000439,C01288,incorrect_cvv,HARD_FAILURE,66659.55,False,,0,False,,not_eligible,0.0,66659.55
TX000440,C00677,payment_cancelled,HARD_FAILURE,527.07,False,,0,False,,not_eligible,0.0,527.07
TX000441,C01859,debit_instrument_inactive,HARD_FAILURE,1039.03,False,,0,False,,not_eligible,0.0,1039.03
TX000442,C00339,gateway_technical_error,SOFT_RETRY,13379.0,True,24|48|72,3,False,,lost,0.0,13379.0
TX000443,C00774,insufficient_funds,SOFT_RETRY,221.81,True,24|48|72,3,False,,lost,0.0,221.81
TX000444,C01369,payment_cancelled,HARD_FAILURE,496.58,False,,0,False,,not_eligible,0.0,496.58
TX000445,C00152,debit_instrument_inactive,HARD_FAILURE,2158.21,False,,0,False,,not_eligible,0.0,2158.21
TX000446,C01393,card_declined,SOFT_RETRY,9605.85,True,24|48|72,3,False,,lost,0.0,9605.85
TX000447,C01566,issuer_technical_error,SOFT_RETRY,1722.18,True,24|48|72,3,False,,lost,0.0,1722.18
TX000448,C00008,payment_timed_out,SOFT_RETRY,46510.73,True,24|48|72,3,False,,lost,0.0,46510.73
TX000449,C01118,server_error,SOFT_RETRY,542.64,True,24|48|72,3,False,,lost,0.0,542.64
TX000450,C01203,incorrect_cvv,HARD_FAILURE,51177.89,False,,0,False,,not_eligible,0.0,51177.89
TX000451,C00493,transaction_limit_exceeded,SOFT_RETRY,11361.69,True,24|48|72,3,True,72.0,recovered,11361.69,0.0
